日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'688029,南微医学,269.7,273.88,253.5,258.1,261.34,8.36,3.1989,2.1719,930669,248884249.0,35961798000.0,11556524713.8
2021-06-18,'688029,南微医学,261.34,266.47,255.1,258.0,260.1,1.24,0.4767,1.5488,663657,173620153.0,34847075600.0,11198302442.4
2021-06-17,'688029,南微医学,260.1,262.16,251.11,252.0,255.85,4.25,1.6611,1.8071,774317,200189049.0,34681734000.0,11145168995.4
2021-06-16,'688029,南微医学,255.85,264.65,249.81,253.06,255.96,-0.11,-0.043,2.0942,897367,229241735.0,34115039000.0,10963058390.9
2021-06-15,'688029,南微医学,255.96,261.95,247.83,249.1,250.4,5.56,2.2204,2.3888,1023603,261784815.0,34129706400.0,10967771841.8
2021-06-11,'688029,南微医学,250.4,262.14,248.6,254.13,253.01,-2.61,-1.0316,1.9832,849773,215394343.0,33388336000.0,10729528321.6
2021-06-10,'688029,南微医学,253.01,256.8,248.39,255.0,253.22,-0.21,-0.0829,1.6546,709008,179223088.0,33736353400.0,10841365657.5
2021-06-09,'688029,南微医学,253.22,257.88,249.0,251.01,255.6,-2.38,-0.9311,1.9705,844362,213838676.0,33764354800.0,10850364063.9
2021-06-08,'688029,南微医学,255.6,268.79,250.0,268.07,268.07,-12.47,-4.6518,2.359,1010809,260200120.0,34081704000.0,10952346002.4
2021-06-07,'688029,南微医学,268.07,272.66,261.25,266.19,266.19,1.88,0.7063,1.4658,628080,168141453.0,35744453800.0,11486679940.8
2021-06-04,'688029,南微医学,266.19,271.0,257.57,260.0,262.7,3.49,1.3285,1.7909,767386,203708874.0,35493774600.0,11406122779.3
2021-06-03,'688029,南微医学,262.7,272.0,260.42,262.06,261.88,0.82,0.3131,2.26,968404,257358984.0,35028418000.0,11256577835.8
2021-06-02,'688029,南微医学,261.88,292.8,258.99,285.91,288.0,-26.12,-9.0694,3.1972,1369974,370832025.0,34919079200.0,11221441201.5
2021-06-01,'688029,南微医学,288.0,289.93,279.0,283.09,282.11,5.89,2.0878,1.9879,851825,242252731.0,38401920000.0,12340671552.0
