日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'601778,晶科科技,5.2,5.24,5.12,5.18,5.24,-0.04,-0.7634,0.6186,10770308,55826597.0,14380609994.4,9054203194.4
2021-06-18,'601778,晶科科技,5.24,5.33,5.18,5.31,5.31,-0.07,-1.3183,0.6003,10452761,54696526.0,14491230071.3,9123850911.28
2021-06-17,'601778,晶科科技,5.31,5.37,5.3,5.32,5.34,-0.03,-0.5618,0.4832,8414160,44750698.0,14684815205.8,9245734415.82
2021-06-16,'601778,晶科科技,5.34,5.38,5.33,5.36,5.38,-0.04,-0.7435,0.4405,7669100,40988990.0,14767780263.5,9297970203.48
2021-06-15,'601778,晶科科技,5.38,5.55,5.35,5.53,5.51,-0.13,-2.3593,0.7877,13714674,74092847.0,14878400340.4,9367617920.36
2021-06-11,'601778,晶科科技,5.51,5.59,5.43,5.44,5.44,0.07,1.2868,1.1185,19474399,107749690.0,15237915590.2,9593973000.22
2021-06-10,'601778,晶科科技,5.44,5.45,5.37,5.4,5.4,0.04,0.7407,0.5358,9329293,50530198.0,15044330455.7,9472089495.68
2021-06-09,'601778,晶科科技,5.4,5.43,5.39,5.42,5.42,-0.02,-0.369,0.3282,5713750,30849283.0,14933710378.8,9402441778.8
2021-06-08,'601778,晶科科技,5.42,5.45,5.4,5.45,5.43,-0.01,-0.1842,0.3674,6396654,34659380.0,14989020417.2,9437265637.24
2021-06-07,'601778,晶科科技,5.43,5.46,5.41,5.43,5.42,0.01,0.1845,0.3256,5668962,30757289.0,15016675436.5,9454677566.46
2021-06-04,'601778,晶科科技,5.42,5.47,5.4,5.44,5.44,-0.02,-0.3676,0.4103,7144223,38776736.0,14989020417.2,9437265637.24
2021-06-03,'601778,晶科科技,5.44,5.55,5.44,5.49,5.43,0.01,0.1842,0.5597,9744852,53354833.0,15044330455.7,9472089495.68
2021-06-02,'601778,晶科科技,5.43,5.51,5.42,5.5,5.5,-0.07,-1.2727,0.5544,9653987,52616769.0,15016675436.5,9454677566.46
2021-06-01,'601778,晶科科技,5.5,5.54,5.46,5.54,5.54,-0.04,-0.722,0.5393,9390200,51468730.0,15210260571.0,9576561071.0
2021-05-31,'601778,晶科科技,5.54,5.55,5.43,5.48,5.47,0.07,1.2797,0.6895,12005725,66288286.0,15320880647.9,9646208787.88
2021-05-28,'601778,晶科科技,5.47,5.51,5.44,5.5,5.5,-0.03,-0.5455,0.5081,8846506,48362836.0,15127295513.3,9524325283.34
2021-05-27,'601778,晶科科技,5.5,5.53,5.48,5.52,5.53,-0.03,-0.5425,0.5617,9780544,53765572.0,15210260571.0,9576561071.0
2021-05-26,'601778,晶科科技,5.53,5.53,5.45,5.53,5.52,0.01,0.1812,0.6,10446799,57401725.0,15293225628.7,9628796858.66
2021-05-25,'601778,晶科科技,5.52,5.57,5.49,5.56,5.56,-0.04,-0.7194,0.6449,11229460,61963136.0,15265570609.4,9611384929.44
2021-05-24,'601778,晶科科技,5.56,5.65,5.51,5.61,5.61,-0.05,-0.8913,0.6832,11895371,66067596.0,15376190686.3,9681032646.32
2021-05-21,'601778,晶科科技,5.61,5.65,5.46,5.46,5.45,0.16,2.9358,0.9391,16351637,91211451.0,15514465782.4,9768092292.42
2021-05-20,'601778,晶科科技,5.45,5.53,5.42,5.48,5.47,-0.02,-0.3656,0.4963,8641080,47186606.0,15071985474.9,9489501424.9
2021-05-19,'601778,晶科科技,5.47,5.5,5.32,5.34,5.36,0.11,2.0522,0.6349,11055203,60064476.0,15127295513.3,9524325283.34
2021-05-18,'601778,晶科科技,5.36,5.41,5.33,5.34,5.36,0.0,0.0,1.0361,6160667,33103331.0,14823090301.9,3187018061.92
2021-05-17,'601778,晶科科技,5.36,5.41,5.32,5.4,5.4,-0.04,-0.7407,1.4464,8600403,46062023.0,14823090301.9,3187018061.92
2021-05-14,'601778,晶科科技,5.4,5.44,5.35,5.42,5.41,-0.01,-0.1848,1.6051,9543569,51435160.0,14933710378.8,3210801778.8
2021-05-13,'601778,晶科科技,5.41,5.48,5.4,5.43,5.45,-0.04,-0.7339,1.1017,6550413,35610454.0,14961365398.0,3216747708.02
2021-05-12,'601778,晶科科技,5.45,5.48,5.41,5.47,5.5,-0.05,-0.9091,1.4073,8367800,45524671.0,15071985474.9,3240531424.9
2021-05-11,'601778,晶科科技,5.5,5.53,5.42,5.45,5.48,0.02,0.365,1.2534,7452869,40827907.0,15210260571.0,3270261071.0
2021-05-10,'601778,晶科科技,5.48,5.52,5.42,5.45,5.45,0.03,0.5505,1.2147,7222800,39537152.0,15154950532.6,3258369212.56
2021-05-07,'601778,晶科科技,5.45,5.49,5.37,5.42,5.39,0.06,1.1132,1.2152,7225432,39298171.0,15071985474.9,3240531424.9
2021-05-06,'601778,晶科科技,5.39,5.5,5.31,5.44,5.44,-0.05,-0.9191,1.5311,9103917,49119941.0,14906055359.6,3204855849.58
2021-04-30,'601778,晶科科技,5.44,5.81,5.38,5.7,5.98,-0.54,-9.0301,5.7184,34001219,188550121.0,15044330455.7,3234585495.68
2021-04-29,'601778,晶科科技,5.98,6.05,5.97,6.05,6.01,-0.03,-0.4992,0.9166,5449780,32654932.0,16537701493.6,3555665673.56
2021-04-28,'601778,晶科科技,6.01,6.06,5.95,5.96,6.0,0.01,0.1667,0.9825,5842032,35066409.0,16620666551.2,3573503461.22
2021-04-27,'601778,晶科科技,6.0,6.13,5.95,6.09,6.09,-0.09,-1.4778,1.4357,8536420,51302812.0,16593011532.0,3567557532.0
2021-04-26,'601778,晶科科技,6.09,6.18,6.08,6.14,6.15,-0.06,-0.9756,1.4126,8398949,51399849.0,16841906705.0,3621070894.98
2021-04-23,'601778,晶科科技,6.15,6.23,6.07,6.23,6.23,-0.08,-1.2841,2.6246,15605589,95485488.0,17007836820.3,3656746470.3
2021-04-22,'601778,晶科科技,6.23,6.28,6.22,6.24,6.22,0.01,0.1608,1.6007,9517872,59424126.0,17229076974.1,3704313904.06
