日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'002936,郑州银行,3.67,3.69,3.67,3.67,3.68,-0.01,-0.2717,0.3115,6852070,25180280.9,27576839080.3,8073289950.42
2021-06-18,'002936,郑州银行,3.68,3.68,3.65,3.67,3.68,0.0,0.0,0.5882,12939873,47458843.79,27651980331.2,8095288015.68
2021-06-17,'002936,郑州银行,3.68,3.7,3.68,3.68,3.69,-0.01,-0.271,0.3514,7730109,28485865.12,27651980331.2,8095288015.68
2021-06-16,'002936,郑州银行,3.69,3.7,3.67,3.68,3.68,0.01,0.2717,0.4278,9410230,34694722.4,27727121582.1,8117286080.94
2021-06-15,'002936,郑州银行,3.68,3.71,3.68,3.7,3.7,-0.02,-0.5405,0.5502,12104220,44632599.7,27651980331.2,8095288015.68
2021-06-11,'002936,郑州银行,3.7,3.72,3.69,3.69,3.69,0.01,0.271,0.7898,17374641,64379564.44,27802262833.0,8139284146.2
2021-06-10,'002936,郑州银行,3.69,3.71,3.69,3.69,3.69,0.0,0.0,0.4436,9759262,36079250.38,27727121582.1,8117286080.94
2021-06-09,'002936,郑州银行,3.69,3.7,3.69,3.7,3.7,-0.01,-0.2703,0.3883,8541674,31529289.06,27727121582.1,8117286080.94
2021-06-08,'002936,郑州银行,3.7,3.7,3.68,3.69,3.69,0.01,0.271,0.3925,8634925,31879851.05,27802262833.0,8139284146.2
2021-06-07,'002936,郑州银行,3.69,3.71,3.69,3.7,3.7,-0.01,-0.2703,0.4239,9324892,34444976.48,27727121582.1,8117286080.94
2021-06-04,'002936,郑州银行,3.7,3.73,3.69,3.7,3.71,-0.01,-0.2695,0.6576,14466783,53653726.05,27802262833.0,8139284146.2
2021-06-03,'002936,郑州银行,3.71,3.72,3.69,3.7,3.7,0.01,0.2703,0.447,9832598,36445337.0,27877404083.9,8161282211.46
2021-06-02,'002936,郑州银行,3.7,3.71,3.69,3.71,3.7,0.0,0.0,0.435,9570081,35396423.5,27802262833.0,8139284146.2
2021-06-01,'002936,郑州银行,3.7,3.72,3.69,3.71,3.72,-0.02,-0.5376,0.5165,11362510,42065267.8,27802262833.0,8139284146.2
2021-05-31,'002936,郑州银行,3.72,3.74,3.71,3.73,3.73,-0.01,-0.2681,0.4852,10672910,39670447.1,27952545334.8,8183280276.72
2021-05-28,'002936,郑州银行,3.73,3.74,3.71,3.73,3.72,0.01,0.2688,0.685,15067682,56128055.64,28027686585.7,8205278341.98
2021-05-27,'002936,郑州银行,3.72,3.73,3.7,3.71,3.72,0.0,0.0,0.6451,14192018,52751328.86,27952545334.8,8183280276.72
2021-05-26,'002936,郑州银行,3.72,3.74,3.69,3.72,3.73,-0.01,-0.2681,1.4781,24487411,91040484.52,27952545334.8,6162742932.72
2021-05-25,'002936,郑州银行,3.73,3.75,3.67,3.68,3.69,0.04,1.084,1.8841,31212521,116041252.55,28027686585.7,6179309445.98
2021-05-24,'002936,郑州银行,3.69,3.7,3.67,3.67,3.68,0.01,0.2717,0.5273,8736148,32216393.94,27727121582.1,6113043392.94
2021-05-21,'002936,郑州银行,3.68,3.7,3.67,3.69,3.69,-0.01,-0.271,0.8468,14028570,51590130.8,27651980331.2,6096476879.68
2021-05-20,'002936,郑州银行,3.69,3.71,3.66,3.68,3.69,0.0,0.0,0.9326,15450668,56951068.79,27727121582.1,6113043392.94
2021-05-19,'002936,郑州银行,3.69,3.71,3.67,3.71,3.7,-0.01,-0.2703,0.836,13849317,50987289.2,27727121582.1,6113043392.94
2021-05-18,'002936,郑州银行,3.7,3.72,3.7,3.71,3.71,-0.01,-0.2695,0.436,7222290,26745676.0,27802262833.0,6129609906.2
2021-05-17,'002936,郑州银行,3.71,3.74,3.7,3.73,3.74,-0.03,-0.8021,1.1506,19061330,70978764.7,27877404083.9,6146176419.46
2021-05-14,'002936,郑州银行,3.74,3.75,3.68,3.68,3.68,0.06,1.6304,1.7576,29116766,108384763.99,28102827836.6,6195875959.24
2021-05-13,'002936,郑州银行,3.68,3.7,3.67,3.69,3.7,-0.02,-0.5405,0.6223,10309790,37982290.52,27651980331.2,6096476879.68
2021-05-12,'002936,郑州银行,3.7,3.7,3.67,3.68,3.69,0.01,0.271,0.5866,9718650,35864356.4,27802262833.0,6129609906.2
2021-05-11,'002936,郑州银行,3.69,3.69,3.65,3.67,3.68,0.01,0.2717,0.68,11264540,41341468.8,27727121582.1,6113043392.94
2021-05-10,'002936,郑州银行,3.68,3.69,3.67,3.68,3.69,-0.01,-0.271,0.5915,9799023,36030848.41,27651980331.2,6096476879.68
2021-05-07,'002936,郑州银行,3.69,3.71,3.67,3.68,3.69,0.0,0.0,0.9762,16172940,59680206.5,27727121582.1,6113043392.94
2021-05-06,'002936,郑州银行,3.69,3.7,3.66,3.66,3.68,0.01,0.2717,0.6004,9946500,36640733.0,27727121582.1,6113043392.94
2021-04-30,'002936,郑州银行,3.68,3.7,3.66,3.69,3.7,-0.02,-0.5405,0.9011,14927738,54866411.56,27651980331.2,6096476879.68
2021-04-29,'002936,郑州银行,3.7,3.71,3.65,3.66,3.66,0.04,1.0929,0.836,13849872,51123408.51,27802262833.0,6129609906.2
