日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'603087,甘李药业,114.5,114.5,110.5,113.02,113.5,1.0,0.8811,2.1831,1228666,138637310.0,64296330000.0,6444060000.0
2021-06-18,'603087,甘李药业,113.5,120.5,111.4,120.41,120.41,-6.91,-5.7387,4.9948,2811090,322576528.0,63734790000.0,6387780000.0
2021-06-17,'603087,甘李药业,120.41,122.65,120.25,122.0,122.13,-1.72,-1.4083,1.7645,993040,120401348.0,67615031400.0,6776674800.0
2021-06-16,'603087,甘李药业,122.13,122.67,120.67,121.39,121.38,0.75,0.6179,1.4319,805887,98040565.0,68580880200.0,6873476400.0
2021-06-15,'603087,甘李药业,121.38,125.25,120.84,124.46,125.35,-3.97,-3.1671,2.7945,1572718,192734444.0,68159725200.0,6831266400.0
2021-06-11,'603087,甘李药业,125.35,126.8,124.6,126.8,127.02,-1.67,-1.3148,1.8758,1055718,132515306.0,70389039000.0,7054698000.0
2021-06-10,'603087,甘李药业,127.02,128.6,126.0,127.88,127.85,-0.83,-0.6492,1.7596,990318,125578159.0,71326810800.0,7148685600.0
2021-06-09,'603087,甘李药业,127.85,128.3,124.5,125.0,125.46,2.39,1.905,1.9086,1074145,136435786.0,71792889000.0,7195398000.0
2021-06-08,'603087,甘李药业,125.46,127.13,124.11,124.8,125.08,0.38,0.3038,1.8828,1059632,133317373.0,70450808400.0,7060888800.0
2021-06-07,'603087,甘李药业,125.08,126.51,123.5,126.01,126.73,-1.65,-1.302,1.984,1116608,139499051.0,70237423200.0,7039502400.0
2021-06-04,'603087,甘李药业,126.73,128.32,126.01,126.6,126.59,0.14,0.1106,1.7522,986135,125246386.0,71163964200.0,7132364400.0
2021-06-03,'603087,甘李药业,126.59,129.66,126.58,129.06,129.2,-2.61,-2.0201,2.3817,1340394,171301149.0,71085348600.0,7124485200.0
2021-06-02,'603087,甘李药业,129.2,133.48,129.2,133.48,132.95,-3.75,-2.8206,2.9056,1635250,213460608.0,72550968000.0,7271376000.0
2021-06-01,'603087,甘李药业,132.95,134.97,129.23,130.53,130.0,2.95,2.2692,4.1597,2341069,309970946.0,74656743000.0,7482426000.0
2021-05-31,'603087,甘李药业,130.0,132.53,127.38,127.78,128.2,1.8,1.4041,2.8204,1587309,207000347.0,73000200000.0,7316400000.0
2021-05-28,'603087,甘李药业,128.2,132.02,127.67,130.05,130.41,-2.21,-1.6947,2.7477,1546409,200529631.0,71989428000.0,7215096000.0
2021-05-27,'603087,甘李药业,130.41,131.76,128.66,130.82,130.9,-0.49,-0.3743,2.1542,1212356,157823506.0,73230431400.0,7339474800.0
2021-05-26,'603087,甘李药业,130.9,132.97,126.61,127.74,127.74,3.16,2.4738,3.6175,2035911,265254223.0,73505586000.0,7367052000.0
2021-05-25,'603087,甘李药业,127.74,127.96,123.61,124.51,124.52,3.22,2.5859,2.4318,1368637,173546755.0,71731119600.0,7189207200.0
2021-05-24,'603087,甘李药业,124.52,125.3,121.85,123.8,123.71,0.81,0.6548,1.4282,803804,99219105.0,69922960800.0,7007985600.0
2021-05-21,'603087,XD甘李药,123.71,127.5,123.5,126.5,126.48,-2.77,-2.1901,1.9152,1077882,133916966.0,69468113400.0,6962398800.0
