日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'688009,中国通号,5.6,5.61,5.57,5.58,5.59,0.01,0.1789,0.5832,11549832,64570053.0,59302986400.0,11091312825.6
2021-06-18,'688009,中国通号,5.59,5.64,5.57,5.64,5.63,-0.04,-0.7105,0.8128,16098028,90077666.0,59197088210.0,11071506909.8
2021-06-17,'688009,中国通号,5.63,5.65,5.56,5.58,5.57,0.06,1.0772,1.1598,22971221,128858205.0,59620680970.0,11150730572.9
2021-06-16,'688009,中国通号,5.57,5.61,5.55,5.57,5.57,0.0,0.0,0.7048,13958988,77949600.0,58985291830.0,11031895078.3
2021-06-15,'688009,中国通号,5.57,5.61,5.56,5.59,5.61,-0.04,-0.713,0.7317,14491029,80874778.0,58985291830.0,11031895078.3
2021-06-11,'688009,中国通号,5.61,5.63,5.57,5.63,5.63,-0.02,-0.3552,1.672,33114926,185220546.0,59408884590.0,11111118741.4
2021-06-10,'688009,中国通号,5.63,5.63,5.61,5.62,5.63,0.0,0.0,1.1853,23476543,131864708.0,59620680970.0,11150730572.9
2021-06-09,'688009,中国通号,5.63,5.65,5.61,5.64,5.63,0.0,0.0,0.7135,14132086,79467168.0,59620680970.0,11150730572.9
2021-06-08,'688009,中国通号,5.63,5.67,5.61,5.67,5.67,-0.04,-0.7055,0.896,17745955,99906989.0,59620680970.0,11150730572.9
2021-06-07,'688009,中国通号,5.67,5.69,5.64,5.69,5.67,0.0,0.0,0.8428,16692340,94441973.0,60044273730.0,11229954235.9
2021-06-04,'688009,中国通号,5.67,5.69,5.66,5.67,5.67,0.0,0.0,0.6736,13342195,75676146.0,60044273730.0,11229954235.9
2021-06-03,'688009,中国通号,5.67,5.71,5.67,5.71,5.71,-0.04,-0.7005,0.8011,15867053,90279598.0,60044273730.0,11229954235.9
2021-06-02,'688009,中国通号,5.71,5.73,5.67,5.72,5.71,0.0,0.0,1.1739,23249850,132444036.0,60467866490.0,11309177899.0
2021-06-01,'688009,中国通号,5.71,5.74,5.69,5.71,5.71,0.0,0.0,1.0049,19903257,113698824.0,60467866490.0,11309177899.0
2021-05-31,'688009,中国通号,5.71,5.76,5.7,5.76,5.74,-0.03,-0.5226,0.9045,17914827,102340795.0,60467866490.0,11309177899.0
2021-05-28,'688009,中国通号,5.74,5.8,5.73,5.76,5.79,-0.05,-0.8636,0.8804,17437035,100482965.0,60785561060.0,11368595646.2
2021-05-27,'688009,中国通号,5.79,5.79,5.71,5.77,5.75,0.04,0.6957,2.1698,42974635,247668437.0,61315052010.0,11467625225.0
2021-05-26,'688009,中国通号,5.75,5.76,5.73,5.75,5.75,0.0,0.0,0.5818,11523850,66224852.0,60891459250.0,11388401562.0
2021-05-25,'688009,中国通号,5.75,5.75,5.68,5.69,5.68,0.07,1.2324,0.8487,16809659,96125971.0,60891459250.0,11388401562.0
2021-05-24,'688009,中国通号,5.68,5.69,5.64,5.65,5.64,0.04,0.7092,0.5074,10050123,57029389.0,60150171920.0,11249760151.7
2021-05-21,'688009,中国通号,5.64,5.69,5.64,5.68,5.68,-0.04,-0.7042,0.5608,11107027,62901378.0,59726579160.0,11170536488.6
2021-05-20,'688009,中国通号,5.68,5.71,5.65,5.67,5.67,0.01,0.1764,0.4523,8957593,50874009.0,60150171920.0,11249760151.7
2021-05-19,'688009,中国通号,5.67,5.7,5.66,5.7,5.69,-0.02,-0.3515,0.4018,7958712,45138348.0,60044273730.0,11229954235.9
2021-05-18,'688009,中国通号,5.69,5.73,5.68,5.71,5.72,-0.03,-0.5245,0.476,9427378,53730818.0,60256070110.0,11269566067.4
2021-05-17,'688009,中国通号,5.72,5.78,5.71,5.78,5.78,-0.06,-1.0381,0.6519,12912178,74067418.0,60573764680.0,11328983814.7
2021-05-14,'688009,中国通号,5.78,5.79,5.75,5.76,5.76,0.02,0.3472,0.5626,11143211,64285193.0,61209153820.0,11447819309.3
2021-05-13,'688009,中国通号,5.76,5.8,5.7,5.73,5.74,0.02,0.3484,0.7538,14928742,86158779.0,60997357440.0,11408207477.8
2021-05-12,'688009,中国通号,5.74,5.76,5.69,5.74,5.73,0.01,0.1745,0.6869,13604123,77908479.0,60785561060.0,11368595646.2
2021-05-11,'688009,中国通号,5.73,5.74,5.7,5.7,5.72,0.01,0.1748,0.4047,8016328,45904766.0,60679662870.0,11348789730.5
2021-05-10,'688009,中国通号,5.72,5.74,5.69,5.72,5.7,0.02,0.3509,0.5365,10626342,60789478.0,60573764680.0,11328983814.7
2021-05-07,'688009,中国通号,5.7,5.74,5.61,5.63,5.62,0.08,1.4235,0.925,18320818,104530441.0,60361968300.0,11289371983.2
2021-05-06,'688009,中国通号,5.62,5.65,5.59,5.6,5.61,0.01,0.1783,0.6385,12645661,71098721.0,59514782780.0,11130924657.1
2021-04-30,'688009,中国通号,5.61,5.63,5.59,5.6,5.61,0.0,0.0,0.5617,11124568,62403937.0,59408884590.0,11111118741.4
2021-04-29,'688009,中国通号,5.61,5.63,5.59,5.6,5.6,0.01,0.1786,0.4716,9340972,52406105.0,59408884590.0,11111118741.4
2021-04-28,'688009,中国通号,5.6,5.63,5.58,5.6,5.6,0.0,0.0,0.4052,8026141,44952656.0,59302986400.0,11091312825.6
2021-04-27,'688009,中国通号,5.6,5.67,5.6,5.65,5.65,-0.05,-0.885,0.5929,11743039,65977695.0,59302986400.0,11091312825.6
2021-04-26,'688009,中国通号,5.65,5.75,5.65,5.73,5.72,-0.07,-1.2238,1.1233,22248004,126771893.0,59832477350.0,11190342404.4
2021-04-23,'688009,中国通号,5.72,5.75,5.7,5.75,5.75,-0.03,-0.5217,0.4629,9167981,52455750.0,60573764680.0,11328983814.7
2021-04-22,'688009,中国通号,5.75,5.78,5.73,5.75,5.74,0.01,0.1742,0.5273,10444538,60035575.0,60891459250.0,11388401562.0
2021-04-21,'688009,中国通号,5.74,5.79,5.74,5.79,5.79,-0.05,-0.8636,0.5022,9946398,57224253.0,60785561060.0,11368595646.2
2021-04-20,'688009,中国通号,5.79,5.87,5.78,5.86,5.86,-0.07,-1.1945,0.7777,15403256,89760106.0,61315052010.0,11467625225.0
2021-04-19,'688009,中国通号,5.86,5.89,5.8,5.83,5.82,0.04,0.6873,0.9361,18540501,108303800.0,62056339340.0,11606266635.4
2021-04-16,'688009,中国通号,5.82,5.84,5.73,5.74,5.73,0.09,1.5707,1.1558,22891332,132704790.0,61632746580.0,11527042972.3
2021-04-15,'688009,中国通号,5.73,5.76,5.68,5.7,5.7,0.03,0.5263,0.599,11863769,68020763.0,60679662870.0,11348789730.5
2021-04-14,'688009,中国通号,5.7,5.72,5.67,5.68,5.7,0.0,0.0,0.4906,9716749,55381450.0,60361968300.0,11289371983.2
2021-04-13,'688009,中国通号,5.7,5.74,5.68,5.73,5.72,-0.02,-0.3497,0.4601,9113450,51971156.0,60361968300.0,11289371983.2
2021-04-12,'688009,中国通号,5.72,5.77,5.7,5.73,5.74,-0.02,-0.3484,0.6024,11931267,68554666.0,60573764680.0,11328983814.7
2021-04-09,'688009,中国通号,5.74,5.75,5.69,5.74,5.73,0.01,0.1745,0.5279,10454675,59784591.0,60785561060.0,11368595646.2
2021-04-08,'688009,中国通号,5.73,5.78,5.71,5.73,5.73,0.0,0.0,0.8121,16084531,92439021.0,60679662870.0,11348789730.5
2021-04-07,'688009,中国通号,5.73,5.74,5.66,5.67,5.67,0.06,1.0582,0.6716,13300980,76000395.0,60679662870.0,11348789730.5
2021-04-06,'688009,中国通号,5.67,5.69,5.66,5.66,5.66,0.01,0.1767,0.4011,7943977,45064756.0,60044273730.0,11229954235.9
2021-04-02,'688009,中国通号,5.66,5.69,5.63,5.68,5.67,-0.01,-0.1764,0.6413,12701588,71806504.0,59938375540.0,11210148320.2
2021-04-01,'688009,中国通号,5.67,5.69,5.63,5.68,5.67,0.0,0.0,0.5827,11540796,65330562.0,60044273730.0,11229954235.9
2021-03-31,'688009,中国通号,5.67,5.69,5.64,5.68,5.67,0.0,0.0,0.4261,8438557,47835862.0,60044273730.0,11229954235.9
2021-03-30,'688009,中国通号,5.67,5.71,5.66,5.71,5.68,-0.01,-0.1761,0.3752,7432041,42174701.0,60044273730.0,11229954235.9
2021-03-29,'688009,中国通号,5.68,5.71,5.67,5.68,5.68,0.0,0.0,0.4635,9180906,52249431.0,60150171920.0,11249760151.7
2021-03-26,'688009,中国通号,5.68,5.7,5.65,5.66,5.66,0.02,0.3534,0.5505,10903054,61861937.0,60150171920.0,11249760151.7
2021-03-25,'688009,中国通号,5.66,5.73,5.65,5.71,5.71,-0.05,-0.8757,0.5556,11004243,62545412.0,59938375540.0,11210148320.2
2021-03-24,'688009,中国通号,5.71,5.74,5.69,5.71,5.72,-0.01,-0.1748,0.4993,9888421,56487827.0,60467866490.0,11309177899.0
2021-03-23,'688009,中国通号,5.72,5.78,5.69,5.75,5.73,-0.01,-0.1745,0.5066,10033365,57391218.0,60573764680.0,11328983814.7
