ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-10-21,'300474,¾°¼ÎÎ¢,61.93,63.85,61.46,63.75,63.75,-1.82,-2.8549,0.9859,2666681,166016166.43,18656305856.5,16751653413.2
2020-10-20,'300474,¾°¼ÎÎ¢,63.75,63.78,61.55,62.12,62.01,1.74,2.806,0.8269,2236800,140516864.57,19204577722.5,17243951317.5
2020-10-19,'300474,¾°¼ÎÎ¢,62.01,63.88,62.0,63.41,62.82,-0.81,-1.2894,0.9747,2636393,165813001.08,18680405718.8,16773292881.5
2020-10-16,'300474,¾°¼ÎÎ¢,62.82,63.98,62.62,63.35,63.49,-0.67,-1.0553,0.9004,2435593,153523436.54,18924416824.0,16992392498.3
2020-10-15,'300474,¾°¼ÎÎ¢,63.49,65.24,63.45,64.42,64.48,-0.99,-1.5354,1.1303,3057281,196283007.67,19126253170.2,17173623045.5
2020-10-14,'300474,¾°¼ÎÎ¢,64.48,67.19,64.4,66.7,66.74,-2.26,-3.3863,1.4227,3848372,251264013.19,19424488965.4,17441411465.9
2020-10-13,'300474,¾°¼ÎÎ¢,66.74,67.3,66.4,66.98,67.6,-0.86,-1.2722,1.3414,3628321,242321617.58,20105310073.7,18052726446.0
2020-10-12,'300474,¾°¼ÎÎ¢,67.6,67.69,64.3,64.58,64.3,3.3,5.1322,1.6169,4373509,290092608.01,20364383592.8,18285350730.4
2020-10-09,'300474,¾°¼ÎÎ¢,64.3,65.4,63.79,64.65,63.13,1.17,1.8533,1.0676,2887713,185962901.24,19370264275.4,17392722662.2
2020-09-30,'300474,¾°¼ÎÎ¢,63.13,64.5,62.58,63.83,63.8,-0.67,-1.0502,0.8433,2281204,145017505.48,19017803790.1,17076245438.0
2020-09-29,'300474,¾°¼ÎÎ¢,63.8,65.38,63.51,63.58,62.97,0.83,1.3181,1.2116,3277411,210922008.76,19219640136.4,17257475985.2
2020-09-28,'300474,¾°¼ÎÎ¢,62.97,64.85,62.9,64.35,64.33,-1.36,-2.1141,0.7016,1897863,121142476.39,18969604065.7,17032966501.4
2020-09-25,'300474,¾°¼ÎÎ¢,64.33,65.43,63.75,64.9,64.37,-0.04,-0.0621,0.8402,2272554,146508001.16,19379301723.7,17400837462.8
2020-09-24,'300474,¾°¼ÎÎ¢,64.37,66.55,63.88,66.55,66.69,-2.32,-3.4788,1.5572,4212166,273178487.68,19391351654.9,17411657197.0
2020-09-23,'300474,¾°¼ÎÎ¢,66.69,67.5,65.91,67.5,67.04,-0.35,-0.5221,1.2895,3488105,232564420.29,20090247659.8,18039201778.3
2020-09-22,'300474,¾°¼ÎÎ¢,67.04,69.55,66.8,69.55,69.81,-2.77,-3.9679,1.5376,4159216,282246314.16,20195684557.1,18133874452.2
2020-09-21,'300474,¾°¼ÎÎ¢,69.81,71.72,68.28,69.5,69.85,-0.04,-0.0573,1.2926,3496504,245380213.42,21030142287.2,18883141042.7
2020-09-18,'300474,¾°¼ÎÎ¢,69.85,70.95,68.68,69.04,68.9,0.95,1.3788,1.5581,4214465,293788417.79,21042192218.3,18893960776.9
2020-09-17,'300474,¾°¼ÎÎ¢,68.9,72.9,64.04,64.04,64.51,4.39,6.8051,2.8201,7628228,524271856.46,20756006354.2,18636992090.6
2020-09-16,'300474,¾°¼ÎÎ¢,64.51,66.44,64.48,65.97,65.99,-1.48,-2.2428,1.0822,2927377,190352770.49,19433526413.8,17449526266.5
2020-09-15,'300474,¾°¼ÎÎ¢,65.99,67.57,65.18,66.93,66.57,-0.58,-0.8713,1.3037,3526300,233838476.39,19879373865.2,17849856430.5
2020-09-14,'300474,¾°¼ÎÎ¢,66.57,66.95,64.8,64.98,64.98,1.59,2.4469,1.0063,2721847,179876541.0,20054097866.5,18006742575.8
2020-09-11,'300474,¾°¼ÎÎ¢,64.98,65.24,63.83,65.0,64.27,0.71,1.1047,0.9619,2602010,168040643.71,19575113104.4,17576658142.9
2020-09-10,'300474,¾°¼ÎÎ¢,64.27,66.5,64.27,66.0,65.48,-1.21,-1.8479,1.0942,2959846,194020315.01,19361226827.1,17384607861.6
2020-09-09,'300474,¾°¼ÎÎ¢,65.48,68.49,64.6,67.17,68.23,-2.75,-4.0305,1.6743,4528855,299423583.18,19725737243.4,17711904819.9
2020-09-08,'300474,¾°¼ÎÎ¢,68.23,70.59,67.4,69.98,69.5,-1.27,-1.8273,1.4016,3791300,261003211.35,20554170007.9,18455761543.4
2020-09-07,'300474,¾°¼ÎÎ¢,69.5,73.66,69.38,72.46,72.88,-3.38,-4.6378,1.4432,3903831,279312643.09,20936755321.0,18799288103.0
2020-09-04,'300474,¾°¼ÎÎ¢,72.88,73.7,70.93,71.2,72.32,0.56,0.7743,1.0197,2758109,200346817.72,21954974500.6,19713555639.5
2020-09-03,'300474,¾°¼ÎÎ¢,72.32,73.77,71.3,73.13,73.4,-1.08,-1.4714,1.1706,3166452,229883982.51,21786275465.0,19562079361.3
2020-09-02,'300474,¾°¼ÎÎ¢,73.4,74.5,72.6,74.0,74.24,-0.84,-1.1315,1.0863,2938362,215522757.66,22111623605.2,19854212183.6
2020-09-01,'300474,¾°¼ÎÎ¢,74.24,74.67,72.5,72.8,73.17,1.07,1.4623,1.2357,3342388,247311650.23,22364672158.7,20081426601.0
2020-08-31,'300474,¾°¼ÎÎ¢,73.17,75.37,73.0,75.2,75.19,-2.02,-2.6865,1.4586,3945288,291929013.76,22042336501.3,19791998712.2
2020-08-28,'300474,¾°¼ÎÎ¢,75.19,75.19,72.67,73.95,74.58,0.61,0.8179,1.5746,4259292,315211451.63,22650858022.8,20338395287.3
2020-08-27,'300474,¾°¼ÎÎ¢,74.58,75.37,70.68,71.31,71.75,2.83,3.9443,1.7873,4834619,354273019.7,22467096573.2,20173394341.3
2020-08-26,'300474,¾°¼ÎÎ¢,71.75,75.3,71.3,73.38,73.67,-1.92,-2.6062,1.8342,4961513,362471595.35,21614563946.5,19407898149.5
2020-08-25,'300474,¾°¼ÎÎ¢,73.67,75.7,73.11,74.89,74.85,-1.18,-1.5765,1.4443,3906836,289654958.89,22192960640.3,19927245389.2
2020-08-24,'300474,¾°¼ÎÎ¢,74.85,75.48,72.0,74.95,74.73,0.12,0.1606,1.7543,4745156,351529226.15,22548433608.3,20246427546.9
2020-08-21,'300474,¾°¼ÎÎ¢,74.73,79.17,72.5,79.03,75.45,-0.72,-0.9543,2.0566,5563077,421273656.96,22512283814.9,20213968344.4
2020-08-20,'300474,¾°¼ÎÎ¢,75.45,81.32,74.77,78.33,82.97,-7.52,-9.0635,3.6604,9901103,769816411.95,22729182575.1,20408723559.3
2020-08-19,'300474,¾°¼ÎÎ¢,82.97,86.0,82.92,85.0,83.5,-0.53,-0.6347,2.9345,7937690,669826257.94,24994569625.7,22442833581.4
2020-08-18,'300474,¾°¼ÎÎ¢,83.5,86.25,79.31,81.0,78.41,5.09,6.4915,4.4649,12077321,1006705522.85,25154231213.0,22586195059.0
2020-08-17,'300474,¾°¼ÎÎ¢,78.41,78.41,72.54,74.09,71.28,7.13,10.0028,1.8924,5118682,392354848.2,23620877478.0,21209383887.1
2020-08-14,'300474,¾°¼ÎÎ¢,71.28,71.39,69.35,69.83,69.82,1.46,2.0911,1.0991,2972924,209859958.38,21472977255.8,19280766273.1
2020-08-13,'300474,¾°¼ÎÎ¢,69.82,71.71,69.7,71.5,70.58,-0.76,-1.0768,1.085,2920968,205547497.71,21033154770.0,18796336736.3
2020-08-12,'300474,¾°¼ÎÎ¢,70.58,73.17,69.59,71.8,72.31,-1.73,-2.3925,1.796,4834984,342693660.21,21262103461.2,19000937365.3
2020-08-11,'300474,¾°¼ÎÎ¢,72.31,79.0,71.88,77.77,79.26,-6.95,-8.7686,2.9421,7920578,593820330.41,21783262982.2,19466673007.7
2020-08-10,'300474,¾°¼ÎÎ¢,79.26,81.46,77.5,77.8,78.68,0.58,0.7372,1.676,4512079,359058318.9,23876938514.3,21337691918.0
2020-08-07,'300474,¾°¼ÎÎ¢,78.68,79.58,76.27,79.1,80.03,-1.35,-1.6869,1.9783,5325898,415345158.86,23702214513.0,21181549332.7
2020-08-06,'300474,¾°¼ÎÎ¢,80.03,81.3,76.26,77.0,79.12,0.91,1.1502,2.3491,6323984,498176587.24,24108899688.3,21544984660.6
2020-08-05,'300474,¾°¼ÎÎ¢,79.12,83.68,78.2,83.0,79.8,-0.68,-0.8521,2.8946,7792670,627054304.45,23834763755.4,21300002328.5
2020-08-04,'300474,¾°¼ÎÎ¢,79.8,82.98,79.0,81.32,81.91,-2.11,-2.576,2.1257,5722644,462710215.74,24039612584.4,21483066049.2
2020-08-03,'300474,¾°¼ÎÎ¢,81.91,82.1,77.01,78.41,75.7,6.21,8.2034,2.9724,8002037,637505535.86,24677282405.9,22051102006.1
2020-07-31,'300474,¾°¼ÎÎ¢,75.7,77.49,74.5,75.5,74.69,1.01,1.3523,1.4137,3805743,288791716.72,22806376243.8,20379299497.8
2020-07-30,'300474,¾°¼ÎÎ¢,74.69,78.28,74.5,76.81,76.81,-2.12,-2.7601,1.4886,4007573,303868140.87,22502090378.5,20107396030.3
2020-07-29,'300474,¾°¼ÎÎ¢,76.81,76.9,72.31,72.67,73.29,3.52,4.8028,1.8959,5104022,384029218.91,23140789422.5,20678124100.7
2020-07-28,'300474,¾°¼ÎÎ¢,73.29,74.34,71.86,74.34,72.51,0.78,1.0757,1.4839,3994699,292111490.41,22080307990.9,19730500134.7
2020-07-27,'300474,¾°¼ÎÎ¢,72.51,76.59,71.59,74.02,75.0,-2.49,-3.32,2.1022,5659328,417270083.56,21845314946.3,19520515278.5
2020-07-24,'300474,¾°¼ÎÎ¢,75.0,80.0,75.0,80.0,80.25,-5.25,-6.5421,2.3941,6445104,496293106.53,22595485050.0,20190851550.0
2020-07-23,'300474,¾°¼ÎÎ¢,80.25,80.49,74.38,75.8,75.11,5.14,6.8433,2.893,7788232,602222950.62,24177169003.5,21604211158.5
2020-07-22,'300474,¾°¼ÎÎ¢,75.11,76.88,72.6,72.6,73.4,1.71,2.3297,1.9051,5128612,387913349.9,22628625094.7,20220464798.9
2020-07-21,'300474,¾°¼ÎÎ¢,73.4,75.21,72.38,74.07,73.2,0.2,0.2732,1.681,4525500,334078244.19,22113448035.6,19760113383.6
2020-07-20,'300474,¾°¼ÎÎ¢,73.2,73.2,69.8,70.5,69.5,3.7,5.3237,1.9085,5137828,369231348.07,22053193408.8,19706271112.8
2020-07-17,'300474,¾°¼ÎÎ¢,69.5,72.44,68.76,71.27,71.2,-1.7,-2.3876,2.5217,6788770,478458652.82,20938482813.0,18710189103.0
2020-07-16,'300474,¾°¼ÎÎ¢,71.2,78.0,71.0,77.5,77.27,-6.07,-7.8556,3.1412,8456521,626354340.38,21450647140.8,19167848404.8
2020-07-15,'300474,¾°¼ÎÎ¢,77.27,85.99,77.27,85.39,85.86,-8.59,-10.0047,3.9637,10670771,845334020.46,23279375064.2,20801961323.6
2020-07-14,'300474,¾°¼ÎÎ¢,85.86,88.52,82.16,84.0,85.36,0.5,0.5858,2.8717,7730916,654908594.14,25867311285.2,23114486854.4
2020-07-13,'300474,¾°¼ÎÎ¢,85.36,89.49,83.0,85.76,84.36,1.0,1.1854,3.1274,8419350,721919224.96,25716674718.2,22979881177.4
2020-07-10,'300474,¾°¼ÎÎ¢,84.36,85.16,79.11,80.0,80.5,3.86,4.795,2.9154,7848714,651260150.59,25415401584.2,22710669823.4
2020-07-09,'300474,¾°¼ÎÎ¢,80.5,81.99,76.13,76.2,77.08,3.42,4.4369,3.6813,9910345,790114814.72,24252487287.0,21671513997.0
2020-07-08,'300474,¾°¼ÎÎ¢,77.08,77.5,73.22,73.22,73.23,3.85,5.2574,2.5049,6743411,511228855.57,23222133168.7,20750811166.3
2020-07-07,'300474,¾°¼ÎÎ¢,73.23,76.52,71.9,72.99,71.62,1.61,2.248,2.784,7494745,558531768.91,22062231602.8,19714347453.4
2020-07-06,'300474,¾°¼ÎÎ¢,71.62,72.89,67.72,69.0,67.77,3.85,5.681,2.7507,7405305,522466787.13,21577181857.1,19280917173.5
2020-07-03,'300474,¾°¼ÎÎ¢,67.77,68.49,66.61,68.49,68.37,-0.6,-0.8776,1.5237,4102003,277229313.21,20417280291.2,18244453460.6
2020-07-02,'300474,¾°¼ÎÎ¢,68.37,70.07,67.6,68.88,69.01,-0.64,-0.9274,2.0207,5439848,373788554.87,20598044171.6,18405980273.0
2020-07-01,'300474,¾°¼ÎÎ¢,69.01,69.33,65.94,67.43,67.3,1.71,2.5409,2.4541,6606607,447294823.47,20790858977.3,18578275539.5
2020-06-30,'300474,¾°¼ÎÎ¢,67.3,67.5,63.52,63.95,63.36,3.94,6.2184,2.0613,5549357,368406033.35,20275681918.2,18117924124.2
2020-06-29,'300474,¾°¼ÎÎ¢,63.36,65.8,63.16,65.8,65.8,-2.44,-3.7082,1.5368,4137318,264995643.87,19088665770.2,17057231389.4
2020-06-24,'300474,¾°¼ÎÎ¢,65.8,66.85,64.0,64.55,64.42,1.38,2.1422,1.8367,4944539,324719873.19,19823772217.2,17714107093.2
2020-06-23,'300474,¾°¼ÎÎ¢,64.42,64.96,63.1,63.9,63.73,0.69,1.0827,1.374,3699022,237352051.57,19408015292.3,17342595424.7
2020-06-22,'300474,¾°¼ÎÎ¢,63.73,64.66,62.7,62.7,62.66,1.07,1.7076,1.301,3502371,224031474.33,19200136829.8,17156839590.4
2020-06-19,'300474,¾°¼ÎÎ¢,62.66,62.87,61.1,61.5,61.43,1.23,2.0023,1.1604,3123865,194228259.0,18877774576.4,16868783441.6
2020-06-18,'300474,¾°¼ÎÎ¢,61.43,61.81,60.52,61.17,61.32,0.11,0.1794,0.7513,2022708,123827558.68,18507208621.6,16537653476.2
2020-06-17,'300474,¾°¼ÎÎ¢,61.32,62.69,60.7,61.9,61.66,-0.34,-0.5514,0.8936,2405728,147962984.01,18474068576.9,16508040227.3
2020-06-16,'300474,¾°¼ÎÎ¢,61.66,61.99,60.5,60.8,60.01,1.65,2.7495,0.875,2355479,144803005.21,18576501442.4,16599572087.6
2020-06-15,'300474,¾°¼ÎÎ¢,60.01,61.62,59.61,60.97,61.37,-1.36,-2.2161,1.3509,3636770,220881875.78,18079400771.3,16155373353.5
2020-06-12,'300474,¾°¼ÎÎ¢,61.37,62.64,60.98,62.6,63.51,-2.14,-3.3695,1.9584,5272286,325477832.62,18489132233.6,16521500795.0
2020-06-11,'300474,¾°¼ÎÎ¢,63.51,64.29,62.41,62.91,63.12,0.39,0.6179,1.2888,3469555,220072035.21,19133856740.3,17097613092.5
2020-06-10,'300474,¾°¼ÎÎ¢,63.12,63.33,61.63,62.88,62.91,0.21,0.3338,1.0561,2843195,177904088.21,19016360218.1,16992620664.5
2020-06-09,'300474,¾°¼ÎÎ¢,62.91,63.31,62.14,62.78,62.56,0.35,0.5595,0.8468,2279741,143233126.96,18953092859.9,16936086280.1
2020-06-08,'300474,¾°¼ÎÎ¢,62.56,65.2,62.48,64.5,64.2,-1.64,-2.5545,1.3113,3528563,224044168.39,18847647263.0,16834665153.6
2020-06-05,'300474,¾°¼ÎÎ¢,64.2,64.74,63.39,64.28,63.85,0.35,0.5482,1.0655,2867250,183429605.7,19341735202.8,17275983102.0
2020-06-04,'300474,¾°¼ÎÎ¢,63.85,65.5,63.71,64.35,64.33,-0.48,-0.7462,1.3598,3659181,235368708.95,19236289605.9,17181799393.5
2020-06-03,'300474,¾°¼ÎÎ¢,64.33,66.32,62.45,62.75,62.5,1.83,2.928,2.9439,7921800,511002951.48,19380900710.2,17310965622.3
2020-06-02,'300474,¾°¼ÎÎ¢,62.5,62.62,61.21,61.98,61.89,0.61,0.9856,1.4348,3861055,239891028.25,18829570875.0,16818519375.0
2020-06-01,'300474,¾°¼ÎÎ¢,61.89,62.22,59.45,59.45,58.92,2.97,5.0407,1.6292,4384230,268758258.54,18645794263.3,16654370625.9
2020-05-29,'300474,¾°¼ÎÎ¢,58.92,59.35,58.53,58.99,59.38,-0.46,-0.7747,0.8645,2326344,137038675.86,17751013055.3,15855154585.2
2020-05-28,'300474,¾°¼ÎÎ¢,59.5,60.7,58.08,59.58,59.69,-0.19,-0.3183,1.352,3638142,214592839.54,17925751473.0,16011230445.0
2020-05-27,'300474,¾°¼ÎÎ¢,59.69,61.18,59.36,60.81,60.58,-0.89,-1.4691,1.1146,2999267,180404421.34,17982993368.5,16062358743.9
2020-05-26,'300474,¾°¼ÎÎ¢,60.58,60.78,58.98,58.98,58.92,1.66,2.8174,1.3278,3573028,215348395.3,18251126457.7,16301854459.8
2020-05-25,'300474,¾°¼ÎÎ¢,58.92,60.2,58.33,59.59,59.79,-0.87,-1.4551,1.2239,3293525,194241627.89,17751013055.3,15855154585.2
2020-05-22,'300474,¾°¼ÎÎ¢,59.79,60.68,58.3,59.63,59.63,0.16,0.2683,1.6711,4496885,267139427.76,18013120681.9,16089268374.9
2020-05-21,'300474,¾°¼ÎÎ¢,59.63,63.05,59.5,63.05,62.71,-3.08,-4.9115,2.3257,6258336,379692074.59,17964916980.4,16046212965.3
2020-05-20,'300474,¾°¼ÎÎ¢,62.71,64.95,62.1,64.3,64.2,-1.49,-2.3209,2.5547,6874499,435540168.44,18892838233.1,16875029600.1
2020-05-19,'300474,¾°¼ÎÎ¢,64.2,64.32,61.0,61.9,61.62,2.58,4.187,2.9828,8026710,509629987.65,19341735202.8,17275983102.0
2020-05-18,'300474,¾°¼ÎÎ¢,61.62,64.68,60.2,62.5,60.86,0.76,1.2488,3.2124,8644383,541086731.94,18564450517.1,16581714622.2
2020-05-15,'300474,¾°¼ÎÎ¢,60.86,62.05,59.46,60.17,59.75,1.11,1.8577,1.9945,5367090,326428860.79,18335482935.2,16377201426.6
2020-05-14,'300474,¾°¼ÎÎ¢,59.75,60.78,59.4,59.4,60.54,-0.79,-1.3049,1.5266,4108132,246658554.35,18001069756.5,16078504522.5
2020-05-13,'300474,¾°¼ÎÎ¢,60.54,63.79,59.83,60.71,61.23,-0.69,-1.1269,2.6717,7189566,440406118.23,18239075532.4,16291090607.4
2020-05-12,'300474,¾°¼ÎÎ¢,61.23,61.5,58.0,59.19,58.9,2.33,3.9559,2.796,7523876,451477398.4,18446953994.8,16476767061.3
2020-05-11,'300474,¾°¼ÎÎ¢,58.9,59.88,58.32,59.02,59.02,-0.12,-0.2033,1.5726,4231912,249955601.43,17744987592.6,15849772659.0
2020-05-08,'300474,¾°¼ÎÎ¢,59.02,59.41,57.84,57.91,58.1,0.92,1.5835,1.7229,4636206,272637297.31,17781140368.7,15882064216.2
2020-05-07,'300474,¾°¼ÎÎ¢,58.1,58.8,57.61,58.1,58.1,0.0,0.0,1.7606,4737674,276006732.32,17503969085.4,15634495611.0
2020-05-06,'300474,¾°¼ÎÎ¢,58.1,58.18,54.69,54.75,55.1,3.0,5.4446,2.5615,6892997,393594474.26,17503969085.4,15634495611.0
2020-04-30,'300474,¾°¼ÎÎ¢,55.1,55.7,52.35,52.35,51.74,3.36,6.494,2.0006,5383429,292825659.81,16600149683.4,14827206681.0
2020-04-29,'300474,¾°¼ÎÎ¢,51.74,52.38,50.96,51.01,51.15,0.59,1.1535,0.7134,1919603,99516545.08,15587871953.2,13923043079.4
2020-04-28,'300474,¾°¼ÎÎ¢,51.15,52.31,48.92,51.98,51.78,-0.63,-1.2167,1.3548,3645743,185232603.97,15410120804.1,13764276256.5
2020-04-27,'300474,¾°¼ÎÎ¢,51.78,52.99,51.77,52.42,52.36,-0.58,-1.1077,0.8933,2403918,125993473.18,15599922878.5,13933806931.8
2020-04-24,'300474,¾°¼ÎÎ¢,52.36,55.29,52.0,54.58,54.29,-1.93,-3.555,1.3348,3591957,191362440.5,15774661296.2,14089882791.6
2020-04-23,'300474,¾°¼ÎÎ¢,54.29,55.2,54.14,54.97,55.34,-1.05,-1.8974,0.9914,2667806,145827778.1,16356118444.9,14609238669.9
2020-04-22,'300474,¾°¼ÎÎ¢,55.34,55.38,54.05,54.31,54.92,0.42,0.7647,1.0584,2848241,156678011.43,16672455235.6,14891789795.4
2020-04-21,'300474,¾°¼ÎÎ¢,54.92,55.18,54.02,54.78,55.17,-0.25,-0.4531,0.9913,2667570,145669837.68,16545920519.3,14778769345.2
2020-04-20,'300474,¾°¼ÎÎ¢,55.17,55.26,53.9,54.38,54.21,0.96,1.7709,1.39,3740527,204569621.14,16621238802.8,14846043422.7
2020-04-17,'300474,¾°¼ÎÎ¢,54.21,55.49,53.85,54.27,53.55,0.66,1.2325,1.7365,4672973,255499431.8,16332016594.1,14587710965.1
2020-04-16,'300474,¾°¼ÎÎ¢,53.55,53.98,52.45,52.45,53.7,-0.15,-0.2793,1.2377,3330588,177392734.65,16133176325.7,14410107400.5
2020-04-15,'300474,¾°¼ÎÎ¢,53.7,55.03,53.65,54.0,53.99,-0.29,-0.5371,1.3838,3723702,202149668.28,16178367295.8,14450471847.0
2020-04-14,'300474,¾°¼ÎÎ¢,53.99,54.1,53.0,53.05,52.95,1.04,1.9641,0.9948,2676839,143228448.11,16265736504.7,14528509776.9
2020-04-13,'300474,¾°¼ÎÎ¢,52.95,53.68,52.21,53.11,53.11,-0.16,-0.3013,0.6956,1871954,99167440.79,15952412445.3,14248649614.5
2020-04-10,'300474,¾°¼ÎÎ¢,53.11,54.6,52.09,54.32,54.5,-1.39,-2.5505,1.2219,3287975,175164241.06,16000616146.7,14291705024.1
2020-04-09,'300474,¾°¼ÎÎ¢,54.5,55.7,53.9,55.6,54.86,-0.36,-0.6562,1.2823,3450604,188237496.12,16419385803.0,14665748895.0
2020-04-08,'300474,¾°¼ÎÎ¢,54.86,55.29,53.4,53.4,53.8,1.06,1.9703,1.9332,5202267,283246584.24,16527844131.2,14762623566.6
2020-04-07,'300474,¾°¼ÎÎ¢,53.8,54.0,52.73,53.2,52.17,1.63,3.1244,1.5,4036543,216179163.19,16208494609.2,14477381478.0
2020-04-03,'300474,¾°¼ÎÎ¢,52.17,54.0,51.78,54.0,53.7,-1.53,-2.8492,1.5208,4092500,215542792.82,15717419400.8,14038754492.7
2020-04-02,'300474,¾°¼ÎÎ¢,53.7,53.7,51.03,51.52,51.28,2.42,4.7192,1.7638,4746401,249317347.29,16178367295.8,14450471847.0
2020-04-01,'300474,¾°¼ÎÎ¢,51.28,52.48,50.61,51.09,51.09,0.19,0.3719,1.0483,2820869,145961605.87,15449286311.5,13799258776.8
2020-03-31,'300474,¾°¼ÎÎ¢,51.09,52.9,50.96,52.8,51.79,-0.7,-1.3516,0.9877,2657907,137878178.09,15392044416.1,13748130477.9
2020-03-30,'300474,¾°¼ÎÎ¢,51.79,54.54,50.5,54.53,55.2,-3.41,-6.1775,1.6149,4345540,225883100.01,15602935609.9,13936497894.9
2020-03-27,'300474,¾°¼ÎÎ¢,55.2,56.69,55.15,56.29,55.7,-0.5,-0.8977,1.0793,2904251,162850969.84,16630276996.8,14854116312.0
2020-03-26,'300474,¾°¼ÎÎ¢,55.7,57.39,55.6,57.0,57.3,-1.6,-2.7923,1.3046,3510662,198369034.65,16780913563.8,14988664467.0
2020-03-25,'300474,¾°¼ÎÎ¢,57.3,57.3,56.0,57.1,55.5,1.8,3.2432,1.5565,4188581,237730238.92,17262950578.2,15419218563.0
2020-03-24,'300474,¾°¼ÎÎ¢,55.5,56.6,52.8,56.37,54.59,0.91,1.667,1.5123,4069580,223286532.23,16720658937.0,14934845205.0
2020-03-23,'300474,¾°¼ÎÎ¢,54.59,58.14,54.15,57.15,59.53,-4.94,-8.2983,1.5949,4291914,241698944.6,16446500385.1,14689967562.9
2020-03-20,'300474,¾°¼ÎÎ¢,59.53,60.6,58.44,60.4,59.46,0.07,0.1177,1.4918,4014437,238384644.39,17934789667.0,16019303334.3
2020-03-19,'300474,¾°¼ÎÎ¢,59.46,59.85,57.17,58.02,57.74,1.72,2.9789,1.8619,5010389,292654072.75,17913700547.6,16000466592.6
2020-03-18,'300474,¾°¼ÎÎ¢,57.74,60.06,57.71,58.5,57.71,0.03,0.052,1.8208,4899584,288572323.1,17395510757.2,15537620939.4
2020-03-17,'300474,¾°¼ÎÎ¢,57.71,58.79,55.88,57.61,56.91,0.8,1.4057,1.5019,4041521,231905904.57,17386472563.1,15529548050.1
2020-03-16,'300474,¾°¼ÎÎ¢,56.91,60.95,56.5,60.55,60.43,-3.52,-5.8249,1.7813,4793443,283021467.6,17145454055.9,15314271002.1
2020-03-13,'300474,¾°¼ÎÎ¢,60.43,61.5,56.09,56.8,59.84,0.59,0.986,2.1088,5674751,338837242.54,18205935487.6,16261490013.3
2020-03-12,'300474,¾°¼ÎÎ¢,59.84,61.32,59.2,59.36,61.07,-1.23,-2.0141,1.5184,4085993,245299113.24,18028184338.6,16102723190.4
2020-03-11,'300474,¾°¼ÎÎ¢,61.07,63.97,61.02,63.0,62.84,-1.77,-2.8167,2.4273,6531661,409817551.89,18398750293.4,16433711651.7
2020-03-10,'300474,¾°¼ÎÎ¢,62.84,62.85,58.47,58.47,59.24,3.6,6.077,2.4463,6582816,402413833.94,18932003740.6,16910012120.4
2020-03-09,'300474,¾°¼ÎÎ¢,59.24,63.0,59.24,62.0,63.7,-4.46,-7.0016,2.1991,5917674,361935253.4,17847420458.2,15941265404.4
2020-03-06,'300474,¾°¼ÎÎ¢,63.7,64.78,63.18,64.0,65.04,-1.34,-2.0603,1.5282,4112446,262612416.56,19191098635.8,17141434947.0
2020-03-05,'300474,¾°¼ÎÎ¢,65.04,67.58,63.45,67.5,66.18,-1.14,-1.7226,3.2874,8846388,575315048.35,19594804635.4,17502024002.4
2020-03-04,'300474,¾°¼ÎÎ¢,66.18,67.16,63.81,65.7,65.74,0.44,0.6693,2.6276,7070891,463339155.58,19938256008.1,17808793795.8
2020-03-03,'300474,¾°¼ÎÎ¢,65.74,69.08,65.0,66.88,65.43,0.31,0.4738,2.8759,7738843,519490414.1,19805695829.2,17690391419.4
2020-03-02,'300474,¾°¼ÎÎ¢,65.43,66.73,64.43,65.29,63.5,1.93,3.0394,2.6411,7107039,465934257.01,19712301157.6,17606971563.3
2020-02-28,'300474,¾°¼ÎÎ¢,63.5,68.59,63.3,67.53,70.0,-6.5,-9.2857,3.8435,10342732,680550090.36,19130844009.0,17087615685.0
2020-02-27,'300474,¾°¼ÎÎ¢,70.0,72.45,67.5,72.4,71.4,-1.4,-1.9608,3.2898,8852836,623762248.39,21089119380.0,18836741700.0
2020-02-26,'300474,¾°¼ÎÎ¢,71.4,76.0,70.5,71.0,73.68,-2.28,-3.0945,4.1985,11298092,827975474.59,21510901767.6,19213476534.0
2020-02-25,'300474,¾°¼ÎÎ¢,73.68,76.58,69.34,74.88,77.04,-3.36,-4.3614,5.2055,14007832,1028189405.18,22197804513.1,19827016120.8
2020-02-24,'300474,¾°¼ÎÎ¢,77.04,77.04,72.09,72.88,73.53,3.51,4.7736,4.5484,12239596,917634501.89,23210082243.4,20731179722.4
2020-02-21,'300474,¾°¼ÎÎ¢,73.53,75.18,72.3,72.3,73.04,0.49,0.6709,3.6838,9912982,731888801.6,22152613543.0,19786651674.3
2020-02-20,'300474,¾°¼ÎÎ¢,73.04,74.1,70.7,73.38,72.7,0.34,0.4677,3.7303,10038208,727184456.35,22004989707.4,19654794482.4
2020-02-19,'300474,¾°¼ÎÎ¢,72.7,75.18,71.11,73.01,74.24,-1.54,-2.0744,5.0333,13544293,990022089.35,21902556841.8,19563301737.0
