日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'601860,紫金银行,3.7,3.7,3.68,3.7,3.7,0.0,0.0,0.5199,9108943,33586627.0,13545426488.6,6483207939.4
2021-06-18,'601860,紫金银行,3.7,3.7,3.67,3.68,3.69,0.01,0.271,0.5986,10488708,38626187.0,13545426488.6,6483207939.4
2021-06-17,'601860,紫金银行,3.69,3.73,3.68,3.71,3.71,-0.02,-0.5391,0.5702,9991484,36991290.0,13508817227.8,6465685755.78
2021-06-16,'601860,紫金银行,3.71,3.72,3.68,3.68,3.7,0.01,0.2703,0.5688,9966225,36901545.0,13582035749.4,6500730123.02
2021-06-15,'601860,XD紫金银,3.7,3.75,3.68,3.73,3.76,-0.06,-1.5957,1.1829,20727108,76697033.0,13545426488.6,6483207939.4
2021-06-11,'601860,紫金银行,3.86,3.88,3.84,3.85,3.85,0.01,0.2597,1.1523,20191251,77961760.0,14131174661.1,6763562877.32
2021-06-10,'601860,紫金银行,3.85,3.86,3.84,3.85,3.85,0.0,0.0,0.656,11494557,44249206.0,14094565400.3,6746040693.7
2021-06-09,'601860,紫金银行,3.85,3.85,3.83,3.84,3.84,0.01,0.2604,0.5317,9315690,35772353.0,14094565400.3,6746040693.7
2021-06-08,'601860,紫金银行,3.84,3.85,3.82,3.82,3.83,0.01,0.2611,0.7442,13039351,50030539.0,14057956139.5,6728518510.08
2021-06-07,'601860,紫金银行,3.83,3.84,3.82,3.83,3.83,0.0,0.0,0.7245,12694231,48568863.0,14021346878.7,6710996326.46
2021-06-04,'601860,紫金银行,3.83,3.86,3.82,3.82,3.82,0.01,0.2618,0.9785,17145171,65743197.0,14021298571.0,6710948018.67
2021-06-03,'601860,紫金银行,3.82,3.84,3.81,3.82,3.82,0.0,0.0,0.636,11144524,42680655.0,13984689436.3,6693425961.18
2021-06-02,'601860,紫金银行,3.82,3.84,3.81,3.83,3.83,-0.01,-0.2611,0.7273,12703884,48571664.0,13984689436.3,6672174995.58
2021-06-01,'601860,紫金银行,3.83,3.84,3.82,3.83,3.84,-0.01,-0.2604,0.6418,11210695,42939741.0,14021298571.0,6689641422.27
2021-05-31,'601860,紫金银行,3.84,3.86,3.83,3.85,3.86,-0.02,-0.5181,0.6469,11298845,43397061.0,14057907705.6,6707107848.96
2021-05-28,'601860,紫金银行,3.86,3.88,3.83,3.85,3.85,0.01,0.2597,0.9423,16458455,63395778.0,14131125974.9,6742040702.34
2021-05-27,'601860,紫金银行,3.85,3.88,3.85,3.85,3.86,-0.01,-0.2591,0.9573,16721085,64531176.0,14094516840.2,6724574275.65
2021-05-26,'601860,紫金银行,3.86,3.91,3.84,3.87,3.88,-0.02,-0.5155,1.7512,30586771,118509164.0,14131125974.9,6742040702.34
2021-05-25,'601860,紫金银行,3.88,3.89,3.8,3.81,3.81,0.07,1.8373,2.0113,35129622,135547174.0,14204344244.2,6776973555.72
2021-05-24,'601860,紫金银行,3.81,3.82,3.8,3.8,3.81,0.0,0.0,0.4473,7812031,29768208.0,13948080301.6,6654708568.89
2021-05-21,'601860,紫金银行,3.81,3.83,3.8,3.82,3.82,-0.01,-0.2618,0.5488,9586400,36505012.0,13948080301.6,6654708568.89
2021-05-20,'601860,紫金银行,3.82,3.84,3.8,3.8,3.81,0.01,0.2625,0.6326,11050001,42174928.0,13984689436.3,6672174995.58
2021-05-19,'601860,紫金银行,3.81,3.83,3.8,3.81,3.83,-0.02,-0.5222,0.68,11877463,45255100.0,13948080301.6,6654708568.89
2021-05-18,'601860,紫金银行,3.83,3.85,3.83,3.85,3.85,-0.02,-0.5195,0.5961,10411757,39947471.0,14021298571.0,6689641422.27
2021-05-17,'601860,紫金银行,3.85,3.89,3.83,3.88,3.9,-0.05,-1.2821,1.2901,22534068,87055796.0,14094516840.2,6724574275.65
2021-05-14,'601860,紫金银行,3.9,3.9,3.8,3.82,3.82,0.08,2.0942,1.985,34671103,133611843.0,14277562513.5,6811906409.1
2021-05-13,'601860,紫金银行,3.82,3.83,3.8,3.82,3.83,-0.01,-0.2611,0.4848,8467800,32275114.0,13984689436.3,6672174995.58
2021-05-12,'601860,紫金银行,3.83,3.84,3.8,3.81,3.83,0.0,0.0,0.5878,10267138,39221682.0,14021298571.0,6689641422.27
2021-05-11,'601860,紫金银行,3.83,3.83,3.78,3.79,3.79,0.04,1.0554,0.5951,10394515,39537387.0,14021298571.0,6689641422.27
2021-05-10,'601860,紫金银行,3.79,3.83,3.78,3.82,3.82,-0.03,-0.7853,0.7377,12885770,48940672.0,13874862032.4,6619775715.51
