日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'603927,中科软,45.5,45.5,40.8,40.99,41.36,4.14,10.0097,5.22,16943401,738197958.0,19292000000.0,14768761280.0
2021-06-18,'603927,中科软,41.36,42.5,40.8,41.4,42.29,-0.93,-2.1991,3.4068,11057996,460015052.0,17536640000.0,13424966297.6
2021-06-17,'603927,中科软,42.29,42.8,39.68,40.85,41.37,0.92,2.2238,4.8566,15763870,647461932.0,17930960000.0,13726833286.4
2021-06-16,'603927,中科软,41.37,43.92,40.69,43.1,45.21,-3.84,-8.4937,7.4909,24314581,1017038138.0,17540880000.0,13428212179.2
2021-06-15,'603927,中科软,45.21,48.9,45.21,48.0,46.22,-1.01,-2.1852,8.6858,28193174,1325398899.0,19169040000.0,14674630713.6
2021-06-11,'603927,中科软,46.22,46.22,45.0,46.22,42.02,4.2,9.9952,4.3065,13978283,644215241.0,19597280000.0,15002464755.2
2021-06-10,'603927,中科软,42.02,42.02,38.01,38.28,38.2,3.82,10.0,5.192,16852746,693026990.0,17816480000.0,13639194483.2
2021-06-09,'603927,中科软,38.2,39.49,37.91,39.31,38.98,-0.78,-2.001,1.3371,4340060,166614500.0,16196800000.0,12399267712.0
2021-06-08,'603927,中科软,38.98,39.92,37.93,38.53,38.58,0.4,1.0368,2.285,7416869,290325393.0,16527520000.0,12652446476.8
2021-06-07,'603927,中科软,38.58,38.99,37.12,37.17,37.11,1.47,3.9612,1.262,4096440,156303593.0,16357920000.0,12522611212.8
2021-06-04,'603927,中科软,37.11,37.49,36.69,37.0,36.78,0.33,0.8972,0.4617,1498680,55521756.0,15734640000.0,12045466617.6
2021-06-03,'603927,中科软,36.78,37.6,36.73,37.06,37.03,-0.25,-0.6751,0.5018,1628685,60527434.0,15594720000.0,11938352524.8
2021-06-02,'603927,中科软,37.03,37.88,37.03,37.44,37.66,-0.63,-1.6729,0.5432,1763170,65676980.0,15700720000.0,12019499564.8
2021-06-01,'603927,中科软,37.66,37.93,36.91,37.2,37.18,0.48,1.291,0.8181,2655459,99636877.0,15967840000.0,12223990105.6
2021-05-31,'603927,中科软,37.18,37.32,36.29,36.31,36.27,0.91,2.509,0.7433,2412648,89346781.0,15764320000.0,12068187788.8
2021-05-28,'603927,中科软,36.27,36.87,36.16,36.4,36.47,-0.2,-0.5484,0.6248,2027949,73889576.0,15378480000.0,11772812563.2
2021-05-27,'603927,中科软,36.47,36.75,36.31,36.47,36.41,0.06,0.1648,0.621,2015716,73554382.0,15463280000.0,11837730195.2
